purchase_id,product_id,supplier_id,purchase_date,quantity,unit_price_usd,total_amount_usd,delivery_days,payment_term
473,9576,86,2025-01-20,277,1947.3,539402.1,15,45
474,8530,23,2023-11-07,390,1188.38,463468.2,14,15
475,4392,88,2023-08-21,240,1597.52,383404.8,1,30
476,9937,70,2024-07-08,269,292.56,78698.64,22,60
477,5177,31,2024-09-05,327,769.3,251561.1,23,45
478,7443,72,2023-04-20,379,810.36,307126.44,14,30
479,3805,100,2023-09-23,68,942.44,64085.92,9,45
480,8693,89,2025-04-15,83,164.71,13670.93,9,90
481,9367,99,2023-02-27,30,457.56,13726.8,21,90
482,801,18,2023-12-24,475,1859.99,883495.25,9,60
483,8185,79,2023-05-24,366,1409.63,515924.58,20,45
484,2990,75,2024-06-05,369,1494.7,551544.3,12,60
485,4252,79,2023-01-05,82,699.89,57390.98,8,60
486,8310,20,2025-05-24,300,396.48,118944.0,8,60
487,1411,53,2024-02-28,223,32.35,7214.05,7,60
488,849,58,2023-07-02,454,382.63,173714.02,12,30
489,8927,47,2023-07-30,474,1704.73,808042.02,12,60
490,224,75,2023-10-28,174,1848.68,321670.32,8,30
491,2920,22,2025-06-28,179,793.64,142061.56,23,60
492,6113,92,2025-09-20,381,641.51,244415.31,18,45
493,9537,17,2024-10-12,293,728.13,213342.09,10,45
494,8711,86,2024-09-06,444,1994.6,885602.4,19,60
495,716,8,2024-08-27,25,1693.54,42338.5,25,45
496,1663,83,2024-09-21,111,667.64,74108.04,30,90
497,8138,89,2024-06-23,29,1357.71,39373.59,14,45
498,1169,42,2024-09-02,31,1838.01,56978.31,18,45
499,361,47,2023-04-17,259,307.3,79590.7,17,15
500,5402,23,2023-02-10,455,1776.56,808334.8,13,60
501,6018,25,2024-12-27,372,1992.99,741392.28,12,60
502,7988,46,2023-09-25,359,531.22,190707.98,28,45
503,4497,22,2023-02-03,139,1813.91,252133.49,12,90
504,5319,51,2025-02-02,217,1416.48,307376.16,2,15
505,1764,32,2024-11-28,82,34.38,2819.16,17,90
506,4160,60,2025-09-01,384,863.69,331656.96,15,60
507,6833,60,2024-06-17,127,360.77,45817.79,19,45
508,3324,27,2024-08-10,215,1200.92,258197.8,26,30
509,3059,17,2025-10-24,60,1576.69,94601.4,12,15
510,919,98,2025-03-16,456,1339.96,611021.76,4,15
511,3552,57,2023-02-14,460,472.9,217534.0,23,15
512,631,96,2025-12-09,81,847.78,68670.18,9,30
513,969,30,2024-11-25,119,933.55,111092.45,9,90
514,9020,76,2023-09-25,218,839.84,183085.12,13,15
515,4021,48,2023-10-11,286,67.86,19407.96,17,90
516,7765,17,2025-10-08,421,1610.29,677932.09,1,60
517,3646,36,2024-03-31,51,1030.92,52576.92,1,30
518,373,47,2025-11-17,176,871.69,153417.44,20,90
519,2545,69,2023-04-15,201,867.64,174395.64,27,60
520,2555,23,2024-08-11,384,1226.63,471025.92,20,30
521,7747,55,2024-10-28,183,285.34,52217.22,30,30
522,6061,50,2024-02-21,292,1187.26,346679.92,10,45
523,7952,16,2025-03-14,181,1922.46,347965.26,6,30
524,4028,89,2023-06-27,340,626.52,213016.8,30,15
525,4214,76,2023-09-19,93,1180.22,109760.46,13,30
526,6380,59,2024-07-26,267,427.72,114201.24,23,15
527,261,13,2024-12-22,293,136.06,39865.58,28,90
528,2011,18,2024-03-29,272,1430.68,389144.96,1,15
529,5803,1,2024-02-18,211,716.18,151113.98,17,90
530,4756,41,2025-02-28,217,345.3,74930.1,15,15
531,7643,9,2023-06-10,457,380.84,174043.88,4,60
532,5487,87,2024-04-08,311,1256.48,390765.28,25,90
533,9349,26,2025-09-02,239,1896.75,453323.25,29,45
534,6802,5,2024-03-20,15,530.78,7961.7,12,45
535,9654,52,2024-07-22,190,1505.13,285974.7,13,30
536,1860,37,2025-08-11,483,1431.62,691472.46,26,30
537,443,95,2025-04-02,467,437.12,204135.04,3,45
538,518,8,2023-01-22,61,1571.3,95849.3,26,90
539,862,88,2025-03-05,445,219.39,97628.55,27,90
540,9199,81,2025-01-15,16,68.14,1090.24,29,45
541,4393,44,2024-02-13,468,979.86,458574.48,18,60
542,5250,57,2024-04-16,132,1922.39,253755.48,6,15
543,2645,54,2023-04-07,430,1114.31,479153.3,28,90
544,7117,43,2023-03-12,338,534.13,180535.94,10,15
545,9873,96,2024-03-19,235,1153.48,271067.8,1,15
546,8022,91,2023-03-15,55,1886.45,103754.75,23,30
547,1008,42,2024-07-20,359,956.76,343476.84,8,30
548,7502,57,2023-08-23,276,1331.53,367502.28,3,60
549,3619,58,2023-12-18,132,746.31,98512.92,3,60
550,7670,27,2024-04-28,436,370.83,161681.88,30,45
551,881,74,2025-03-02,108,26.78,2892.24,21,90
552,5680,20,2023-08-31,103,1857.73,191346.19,25,90
553,8467,71,2025-03-08,295,1602.13,472628.35,7,30
554,4939,21,2024-08-22,463,540.14,250084.82,27,45
555,5615,7,2025-10-31,398,1347.12,536153.76,12,60
556,7223,3,2023-04-27,367,1253.43,460008.81,11,45
557,3092,30,2024-11-14,161,289.53,46614.33,1,90
558,341,58,2024-06-20,36,808.94,29121.84,28,60
559,6894,42,2025-01-26,57,1147.77,65422.89,11,30
560,765,22,2024-04-05,371,1632.53,605668.63,16,90
561,1379,94,2025-02-18,136,1753.85,238523.6,15,30
562,5620,69,2025-04-11,307,1019.22,312900.54,7,45
563,3295,18,2025-08-01,334,1023.92,341989.28,24,45
564,9520,23,2024-11-09,486,140.15,68112.9,12,60
565,1427,91,2025-08-11,467,225.89,105490.63,29,30
566,2027,34,2025-10-31,335,359.43,120409.05,9,30
567,8025,15,2023-08-19,115,1071.02,123167.3,17,15
568,5950,88,2023-02-04,72,126.74,9125.28,9,30
569,7069,21,2023-11-17,115,1306.67,150267.05,5,15
570,7651,82,2025-04-24,127,208.72,26507.44,13,90
571,4091,19,2025-11-12,99,1932.15,191282.85,17,45
572,3268,43,2023-08-17,303,1349.13,408786.39,15,30
573,9627,34,2024-07-18,440,266.76,117374.4,14,30
574,5539,79,2025-12-24,104,551.99,57406.96,15,30
575,3615,33,2023-08-11,51,28.91,1474.41,16,30
576,6202,89,2024-07-25,357,1864.34,665569.38,16,30
577,6651,54,2025-01-21,499,148.94,74321.06,8,15
578,8386,66,2023-01-13,299,850.83,254398.17,16,60
579,3784,87,2024-06-13,287,1465.69,420653.03,26,15
580,8609,75,2025-08-28,284,402.38,114275.92,12,45
581,7291,47,2023-08-15,21,1536.53,32267.13,15,45
582,4598,45,2025-03-03,296,199.54,59063.84,6,45
583,4955,53,2025-12-14,51,464.05,23666.55,14,30
584,3277,75,2024-03-20,304,645.6,196262.4,11,30
585,90,96,2023-09-29,238,25.43,6052.34,21,45
586,1344,54,2025-10-21,63,682.64,43006.32,26,15
587,4079,93,2023-08-06,482,427.06,205842.92,30,90
588,3204,24,2023-01-27,481,1085.97,522351.57,30,90
589,4063,69,2023-09-11,288,1898.43,546747.84,25,60
590,5227,74,2024-09-26,25,184.81,4620.25,29,30
591,7345,25,2023-12-23,283,452.53,128065.99,21,45
592,7414,18,2024-09-15,369,1016.68,375154.92,7,30
593,6915,14,2023-06-10,378,479.01,181065.78,1,90
594,9808,40,2024-01-14,254,1418.44,360283.76,25,90
595,8710,33,2024-07-24,49,234.38,11484.62,16,15
596,8213,86,2025-03-22,106,1506.23,159660.38,8,30
597,3656,67,2023-12-21,29,1815.35,52645.15,21,60
598,4123,25,2024-01-05,273,157.62,43030.26,15,90
599,1895,53,2025-01-08,436,921.13,401612.68,24,90
600,895,37,2023-04-21,34,1031.68,35077.12,2,15
601,7586,71,2024-05-29,204,701.81,143169.24,4,60
602,6907,72,2023-09-17,321,1893.1,607685.1,20,30
603,148,82,2024-12-02,288,33.12,9538.56,10,15
604,9040,92,2024-09-26,385,1562.09,601404.65,22,30
605,4783,15,2025-08-18,9,844.37,7599.33,14,90
606,5478,7,2023-10-15,436,1377.25,600481.0,14,60
607,6274,24,2023-11-26,303,595.54,180448.62,10,45
608,8182,47,2023-03-16,286,826.21,236296.06,10,90
609,7350,39,2023-11-28,420,353.18,148335.6,21,30
610,825,70,2023-03-25,248,1394.98,345955.04,3,45
611,6648,2,2024-07-03,477,305.47,145709.19,7,15
612,1012,89,2023-03-30,220,1860.68,409349.6,1,30
613,400,60,2024-06-05,470,939.45,441541.5,4,45
614,5602,88,2024-09-05,257,683.52,175664.64,20,30
615,6655,62,2025-07-30,399,1992.62,795055.38,27,90
616,5483,97,2025-09-03,361,1013.02,365700.22,13,15
617,9196,8,2025-01-28,158,80.5,12719.0,12,45
618,5392,35,2025-12-11,498,1944.47,968346.06,18,90
619,7556,77,2023-09-23,209,1692.19,353667.71,23,60
620,4703,55,2025-10-22,201,1263.03,253869.03,13,30
621,3535,62,2025-03-12,334,1234.12,412196.08,27,30
622,5553,35,2024-01-13,283,96.18,27218.94,2,45
623,8507,75,2024-11-01,354,1642.08,581296.32,15,60
624,8915,95,2024-10-15,153,835.19,127784.07,2,15
625,1599,52,2023-01-08,58,168.93,9797.94,20,30
626,4819,40,2023-01-18,429,1015.49,435645.21,2,15
627,6735,17,2023-12-05,240,1845.89,443013.6,15,90
628,1499,26,2024-01-07,458,421.6,193092.8,29,45
629,5753,61,2024-06-21,447,907.05,405451.35,28,15
630,2103,19,2024-10-08,19,1644.74,31250.06,30,60
631,8755,51,2023-06-19,19,509.86,9687.34,12,90
632,4529,18,2025-06-22,417,843.43,351710.31,1,60
633,110,64,2025-04-25,145,1667.66,241810.7,2,90
634,9529,62,2025-02-11,131,1083.83,141981.73,21,60
635,8322,53,2025-06-25,399,1577.32,629350.68,17,60
636,9297,97,2025-06-28,201,390.36,78462.36,23,60
637,1579,99,2023-12-17,142,877.58,124616.36,14,15
638,2840,93,2024-06-26,244,607.79,148300.76,14,90
639,9692,1,2025-10-25,23,1357.39,31219.97,5,15
640,88,90,2024-03-05,466,184.41,85935.06,22,90
641,3666,27,2023-05-22,402,1170.77,470649.54,1,45
642,9082,42,2023-01-20,310,980.39,303920.9,29,15
643,9886,12,2023-03-19,95,565.94,53764.3,1,15
644,645,41,2025-12-08,206,199.91,41181.46,29,60
645,867,35,2024-04-22,336,1330.74,447128.64,1,15
646,3763,22,2024-11-17,157,1312.19,206013.83,22,15
647,6063,64,2024-08-17,358,1196.7,428418.6,14,15
648,2958,99,2023-01-04,412,1018.86,419770.32,9,15
649,6840,63,2023-03-12,284,432.93,122952.12,19,90
650,9481,5,2023-12-19,11,629.67,6926.37,18,90
651,9501,88,2025-07-20,264,32.64,8616.96,6,30
652,4095,38,2023-06-16,428,1381.99,591491.72,24,60
653,8411,21,2024-01-25,338,542.38,183324.44,10,90
654,6005,99,2023-05-31,256,684.33,175188.48,3,15
655,7160,6,2025-11-12,26,147.46,3833.96,26,30
656,5122,76,2024-10-06,109,20.01,2181.09,13,15
657,6925,43,2023-11-01,55,1806.87,99377.85,30,60
658,1832,35,2025-12-25,224,1068.5,239344.0,16,60
659,9405,78,2025-07-23,269,1676.11,450873.59,4,30
660,6814,12,2025-04-11,375,223.35,83756.25,4,90
661,6960,27,2025-06-26,349,793.11,276795.39,4,30
662,5484,18,2025-06-16,333,1231.09,409952.97,11,60
663,4862,2,2023-05-03,223,1646.23,367109.29,19,90
664,7013,17,2024-10-23,123,1642.61,202041.03,9,45
665,330,28,2024-06-09,249,223.23,55584.27,11,90
666,6184,66,2023-02-15,426,1782.45,759323.7,2,15
667,8974,44,2023-03-15,166,1268.27,210532.82,4,60
668,1710,4,2024-06-18,413,1213.65,501237.45,26,45
669,5681,6,2024-08-19,238,1927.12,458654.56,29,30
670,2366,96,2023-12-25,172,92.24,15865.28,4,30
671,6978,17,2024-03-04,477,1865.66,889919.82,9,90
672,4545,65,2024-04-05,462,828.03,382549.86,29,90
673,29,86,2025-11-10,70,269.21,18844.7,6,90
674,7141,57,2023-11-27,220,60.39,13285.8,3,60
675,7189,32,2024-02-11,61,1610.9,98264.9,13,15
676,9963,71,2024-04-23,492,1398.04,687835.68,1,90
677,4271,33,2025-05-04,455,1070.21,486945.55,15,90
678,1031,33,2025-06-09,308,196.44,60503.52,12,15
679,5058,72,2024-01-31,455,1942.83,883987.65,22,15
680,7709,8,2024-04-19,442,1234.47,545635.74,24,90
681,7176,72,2025-03-08,497,1032.29,513048.13,24,60
682,8577,13,2025-11-15,268,1657.83,444298.44,16,90
683,4860,89,2025-01-08,443,1776.29,786896.47,2,60
684,3210,54,2024-05-20,419,1582.26,662966.94,18,15
685,8979,11,2024-10-07,147,817.44,120163.68,12,30
686,9435,31,2025-07-09,63,1920.49,120990.87,12,15
687,7604,46,2023-05-12,80,785.76,62860.8,13,90
688,6408,79,2024-03-15,457,1839.27,840546.39,2,90
689,606,2,2023-09-10,288,1083.77,312125.76,10,60
690,2215,19,2024-07-19,475,1883.55,894686.25,21,90
691,7637,36,2025-11-11,488,522.75,255102.0,10,45
692,1134,1,2024-12-08,243,1439.06,349691.58,19,30
693,2263,59,2024-02-05,273,579.88,158307.24,4,60
694,5180,98,2024-01-28,222,1612.23,357915.06,6,90
695,1579,92,2025-06-23,160,1800.92,288147.2,11,60
696,5741,83,2025-04-12,15,577.57,8663.55,9,15
697,5481,24,2025-05-10,320,1134.02,362886.4,9,45
698,1504,53,2024-10-24,227,1693.52,384429.04,22,30
699,6827,100,2024-06-24,492,1159.28,570365.76,30,45
700,7489,93,2024-02-21,341,1509.22,514644.02,1,45
701,1665,72,2025-09-02,154,17.29,2662.66,29,30
702,9175,52,2023-08-08,346,1589.2,549863.2,23,90
703,6678,48,2025-01-29,383,71.43,27357.69,19,60
704,3583,57,2024-01-10,448,529.93,237408.64,12,45
705,8457,94,2024-08-02,239,738.22,176434.58,9,45
706,4470,40,2024-05-12,317,204.88,64946.96,25,90
707,4021,19,2024-01-10,419,851.31,356698.89,7,15
708,2072,32,2024-08-14,180,1085.01,195301.8,5,45
709,8764,92,2023-10-10,496,1423.04,705827.84,2,90
710,3779,57,2023-12-17,205,1887.81,387001.05,18,60
711,2690,94,2024-02-07,456,1508.03,687661.68,18,90
712,6167,36,2023-03-07,277,402.84,111586.68,26,30
713,9643,66,2025-07-08,217,1787.78,387948.26,12,15
714,1670,69,2023-04-04,293,1392.76,408078.68,6,45
715,4735,29,2024-02-01,358,750.95,268840.1,19,90
716,6873,56,2023-02-15,352,1172.31,412653.12,20,45
717,3440,7,2023-07-22,364,1626.74,592133.36,24,60
718,2500,45,2024-07-19,254,923.58,234589.32,12,90
719,3228,97,2024-01-29,154,680.68,104824.72,5,60
720,18,78,2023-12-25,380,1814.0,689320.0,18,15
721,6745,58,2025-04-06,282,894.07,252127.74,8,15
722,4436,96,2023-01-03,470,1892.89,889658.3,2,45
723,7070,40,2023-02-11,172,833.3,143327.6,4,15
724,3314,15,2025-05-18,164,846.28,138789.92,30,30
725,563,94,2023-08-30,156,578.34,90221.04,17,60
726,4078,14,2025-05-20,24,1031.57,24757.68,18,60
727,2170,60,2023-05-05,129,717.97,92618.13,11,90
728,3681,12,2023-10-20,438,257.02,112574.76,6,30
729,8767,41,2023-09-07,9,800.5,7204.5,8,60
730,4361,23,2023-03-29,55,839.0,46145.0,6,90
731,4973,49,2024-11-24,255,119.91,30577.05,12,45
732,3913,18,2023-04-25,95,513.76,48807.2,27,90
733,2303,57,2024-06-19,205,636.33,130447.65,11,60
734,4736,71,2025-04-18,272,1479.82,402511.04,14,90
735,8174,87,2023-03-04,404,485.76,196247.04,1,15
736,4392,57,2025-05-21,192,1667.46,320152.32,17,15
737,2144,85,2025-04-18,226,913.55,206462.3,6,45
738,8868,34,2024-07-28,209,142.61,29805.49,20,60
739,5769,40,2025-06-29,263,1416.88,372639.44,30,15
740,8358,46,2025-12-27,14,390.7,5469.8,29,15
741,1315,91,2023-02-08,355,1951.84,692903.2,15,30
742,1769,8,2024-09-12,98,896.03,87810.94,1,30
743,6374,48,2023-06-12,148,941.77,139381.96,23,30
744,888,21,2025-03-12,173,626.92,108457.16,29,60
745,937,18,2023-11-30,255,458.15,116828.25,13,60
746,7357,79,2024-03-28,79,1104.54,87258.66,20,15
747,4871,83,2023-04-18,407,908.2,369637.4,30,90
748,8130,80,2024-02-13,468,183.1,85690.8,28,45
749,4483,64,2023-05-30,182,1554.17,282858.94,22,45
750,1877,17,2024-07-15,197,1879.8,370320.6,5,45
751,946,38,2025-03-18,94,1749.06,164411.64,6,30
752,4293,56,2024-02-20,246,1898.66,467070.36,3,45
753,5278,96,2023-03-09,129,361.78,46669.62,9,90
754,4902,15,2024-11-07,227,1828.87,415153.49,7,60
755,8637,1,2025-12-11,64,1499.91,95994.24,28,15
756,6769,16,2024-05-06,418,903.37,377608.66,25,90
757,2150,90,2024-12-25,75,413.52,31014.0,1,60
758,240,72,2023-02-21,490,1517.6,743624.0,20,90
759,1763,99,2023-04-08,299,1565.7,468144.3,21,60
760,2307,1,2025-10-21,166,515.54,85579.64,13,90
761,9248,93,2023-11-19,63,1769.88,111502.44,14,45
762,791,66,2024-04-04,181,1385.61,250795.41,8,90
763,4923,47,2023-05-13,259,1511.7,391530.3,4,15
764,9782,6,2025-11-12,148,822.73,121764.04,19,15
765,3960,34,2025-01-20,486,207.86,101019.96,21,90
766,6257,29,2023-04-23,184,1093.01,201113.84,9,60
767,323,91,2025-06-18,347,1907.05,661746.35,28,45
768,2058,81,2025-05-03,428,48.34,20689.52,19,45
769,4352,42,2024-02-23,115,903.0,103845.0,4,15
770,401,75,2025-04-28,296,1235.9,365826.4,10,90
771,4332,53,2025-04-27,223,639.14,142528.22,30,60
772,6007,7,2023-02-02,3,1911.54,5734.62,30,45
773,4914,46,2024-01-18,228,972.59,221750.52,9,30
774,503,10,2025-12-16,201,1613.29,324271.29,21,15
775,6735,16,2023-05-15,441,886.5,390946.5,21,15
776,9743,60,2025-02-05,409,1534.92,627782.28,22,15
777,5590,28,2023-01-20,146,852.89,124521.94,11,90
778,3067,62,2025-09-12,418,1935.99,809243.82,12,60
779,4560,58,2024-05-08,241,1314.18,316717.38,22,15
780,6422,67,2023-01-27,137,1648.51,225845.87,24,90
781,7046,39,2023-02-22,62,1531.68,94964.16,22,90
782,6099,86,2023-01-28,305,159.68,48702.4,25,60
783,5726,25,2025-06-25,397,324.96,129009.12,3,15
784,8143,28,2023-03-06,349,1990.88,694817.12,7,15
785,3325,59,2023-03-18,381,1874.57,714211.17,16,90
786,1475,3,2024-11-14,214,1683.84,360341.76,12,60
787,2955,49,2025-09-27,346,741.95,256714.7,15,30
788,3219,75,2025-01-21,362,744.37,269461.94,27,30
789,560,82,2025-12-20,32,1759.82,56314.24,29,30
790,1678,55,2023-06-04,118,283.03,33397.54,14,30
791,6237,53,2023-12-19,184,32.01,5889.84,30,90
792,7036,12,2024-06-12,295,402.05,118604.75,9,90
793,7635,42,2023-09-28,286,1176.75,336550.5,1,15
794,545,9,2025-04-07,423,1858.81,786276.63,20,15
795,1289,66,2023-12-22,269,499.87,134465.03,25,15
796,1251,9,2025-08-03,419,591.22,247721.18,15,90
797,9312,29,2023-11-18,35,127.43,4460.05,21,15
798,3694,32,2023-05-14,207,741.18,153424.26,2,15
799,9223,39,2023-01-11,89,503.28,44791.92,18,60
800,5091,90,2023-07-17,454,1271.8,577397.2,12,45
801,6065,51,2023-09-18,478,446.22,213293.16,1,30
802,3915,82,2024-08-08,184,1580.66,290841.44,16,60
803,2409,6,2025-05-04,265,310.89,82385.85,28,15
804,8548,90,2024-01-18,46,1634.46,75185.16,11,90
805,5905,47,2024-05-28,194,1021.41,198153.54,29,60
806,1570,20,2024-06-15,235,391.25,91943.75,5,45
807,8388,79,2023-06-09,199,1999.59,397918.41,19,30
808,3588,78,2023-07-28,296,1647.89,487775.44,13,60
809,199,24,2023-10-09,490,728.32,356876.8,28,15
810,4012,71,2024-03-11,73,657.7,48012.1,13,90
811,2463,22,2025-11-12,216,30.6,6609.6,28,90
812,287,1,2025-08-22,386,928.36,358346.96,2,15
813,2751,88,2023-12-09,21,527.45,11076.45,29,60
814,1477,66,2024-03-24,99,532.78,52745.22,15,60
815,7531,9,2025-12-13,345,1335.15,460626.75,9,90
816,3345,5,2023-01-24,292,1066.09,311298.28,29,30
817,6347,9,2023-11-23,117,653.78,76492.26,2,45
818,9918,87,2025-10-21,57,133.58,7614.06,19,15
819,1963,24,2024-10-08,383,113.07,43305.81,24,30
820,819,48,2024-04-19,426,892.6,380247.6,27,90
821,7918,76,2025-12-05,80,53.68,4294.4,27,45
822,9732,27,2024-12-20,448,1323.76,593044.48,29,30
823,4885,98,2025-01-14,345,510.72,176198.4,7,60
824,8162,58,2023-04-29,95,939.63,89264.85,5,30
825,7869,39,2023-08-15,33,792.64,26157.12,26,90
826,2285,2,2024-03-29,175,913.56,159873.0,1,90
827,4852,38,2023-01-29,413,1330.44,549471.72,11,45
828,9851,39,2025-06-03,3,832.29,2496.87,29,15
829,8792,73,2024-04-06,482,1299.44,626330.08,28,60
830,7846,36,2024-09-15,482,1123.23,541396.86,13,60
831,6884,69,2025-12-03,305,1345.81,410472.05,20,60
832,9989,87,2025-09-29,18,625.47,11258.46,6,60
833,4621,65,2025-11-27,292,339.8,99221.6,15,45
834,8576,77,2025-11-26,133,704.31,93673.23,29,90
835,9749,74,2023-10-21,216,1403.25,303102.0,1,45
836,704,20,2023-08-24,109,1321.77,144072.93,8,30
837,3001,79,2024-01-28,229,667.09,152763.61,28,45
838,4610,82,2025-07-31,308,304.92,93915.36,1,15
839,9771,8,2024-06-14,367,778.1,285562.7,28,90
840,4050,72,2025-05-23,175,645.36,112938.0,9,30
841,6538,78,2024-02-15,288,580.75,167256.0,8,45
842,9566,57,2025-07-08,105,1058.78,111171.9,11,45
843,9080,21,2025-06-30,48,1190.81,57158.88,18,60
844,2851,77,2025-11-29,229,1671.03,382665.87,8,45
845,197,91,2025-05-23,50,1466.14,73307.0,12,30
846,5449,73,2025-11-16,390,1210.92,472258.8,24,45
847,6877,24,2024-10-23,340,1148.08,390347.2,15,15
848,3832,69,2025-03-31,102,392.94,40079.88,2,30
849,1989,36,2025-09-05,164,976.12,160083.68,13,45
850,2414,40,2023-12-29,138,436.38,60220.44,29,15
851,4460,22,2023-06-01,1,1064.22,1064.22,2,30
852,2690,70,2023-12-23,305,699.52,213353.6,6,30
853,2799,82,2025-07-09,89,297.64,26489.96,17,60
854,9393,98,2025-03-16,212,237.95,50445.4,1,30
855,7450,13,2023-02-11,387,783.6,303253.2,3,30
856,9516,39,2025-02-16,319,1770.52,564795.88,26,15
857,7975,4,2024-03-11,125,1504.36,188045.0,9,30
858,5746,22,2025-03-22,443,1232.8,546130.4,2,60
859,9969,76,2024-02-08,160,412.65,66024.0,2,15
860,28,44,2023-05-26,466,1911.05,890549.3,27,15
861,2816,39,2024-03-05,249,87.46,21777.54,6,60
862,3676,54,2023-02-19,234,245.42,57428.28,9,15
863,1937,43,2025-08-21,477,1512.09,721266.93,10,60
864,6590,58,2023-03-17,416,522.34,217293.44,6,60
865,4415,4,2025-01-14,280,406.32,113769.6,29,15
866,8096,9,2025-09-19,369,615.4,227082.6,13,45
867,5741,2,2025-03-31,323,616.78,199219.94,5,60
868,7613,72,2025-02-15,354,1392.89,493083.06,30,30
869,9762,3,2023-06-11,166,983.47,163256.02,30,90
870,2923,20,2025-10-28,36,1836.45,66112.2,9,15
871,2387,84,2025-06-11,181,1048.93,189856.33,27,30
872,245,63,2025-12-07,375,1488.07,558026.25,2,45
873,9448,58,2025-10-13,48,1324.25,63564.0,9,60
874,7396,26,2025-11-21,223,1552.37,346178.51,5,90
875,5292,67,2023-06-10,163,1502.39,244889.57,1,30
876,6091,8,2023-10-27,116,1462.9,169696.4,23,90
877,2727,28,2023-03-03,64,1091.74,69871.36,9,45
878,6325,62,2023-02-12,211,545.17,115030.87,5,30
879,2773,89,2025-05-06,78,1748.62,136392.36,5,30
880,610,93,2024-08-17,373,539.4,201196.2,16,30
881,4573,30,2024-01-24,476,1170.83,557315.08,23,15
882,4457,41,2024-10-28,99,1894.76,187581.24,5,60
883,3077,30,2024-11-14,426,544.87,232114.62,20,30
884,5972,85,2025-09-17,315,697.18,219611.7,10,90
885,8416,47,2024-02-10,185,918.36,169896.6,7,45
886,3434,47,2023-03-02,403,700.32,282228.96,22,60
887,8301,14,2023-09-14,291,1249.14,363499.74,25,45
888,3351,14,2024-05-21,499,1492.44,744727.56,8,30
889,7951,17,2024-06-16,107,1463.22,156564.54,8,60
890,782,96,2023-10-16,474,1215.68,576232.32,28,60
891,6364,83,2024-12-09,194,205.71,39907.74,15,15
892,7096,44,2023-07-28,89,1191.15,106012.35,6,60
893,7173,44,2023-05-19,334,1919.76,641199.84,27,15
894,4699,45,2023-07-17,362,987.46,357460.52,25,45
895,7065,44,2025-06-20,144,907.65,130701.6,13,90
896,1723,43,2023-09-07,386,1136.82,438812.52,16,30
897,679,38,2023-01-29,484,1143.43,553420.12,25,60
898,7235,76,2024-09-29,17,1290.85,21944.45,17,30
899,5567,94,2024-05-25,379,414.84,157224.36,18,30
900,120,85,2023-07-17,419,50.79,21281.01,2,15
901,5780,15,2024-10-04,133,1800.6,239479.8,30,45
